"srs_pcv.failure","srs_bacto.fails.risk.factor","srs_icc","srs_tcc","srs_sample.month","wtw_manganese.removal","wtw_phosphate.dosing","srs_total.risk.factor","srs_fails_in_any_previous_year","srs_aow","srs_free.chlorine","srs_fails_in_previous_year","srs_ooa","srs_total.chlorine","srs_stor_vol","wtw_hypo"
0,2,2122,154462,8,1,1,29,0,7.046986004,0.055748859,0,5,0.775748859,2.101748859,0
0,2,1322,63462,8,1,1,29,0,7.088083607,0.126846462,0,5,0.946846462,2.142846462,0
0,2,696,29026,9,1,1,29,0,7.064175141,0.062937996,0,5,1.142937996,2.118937996,0
0,2,857,69877,10,1,1,29,0,7.090967066,0.129729921,0,5,1.129729921,2.145729921,0
0,2,651,58911,12,1,1,29,0,7.084741224,0.093504079,0,5,1.303504079,2.139504079,0
0,2,873,42113,12,1,1,29,0,7.080297034,0.119059889,0,5,1.319059889,2.135059889,0
0,2,339,25799,12,1,1,29,0,7.050754628,0.159517483,0,5,1.139517483,2.105517483,0
0,2,301,106621,4,1,1,29,1,7.055602546,0.234365401,1,5,1.184365401,2.110365401,1
0,2,785,126645,3,0,1,29,1,7.120375224,0.129138079,0,5,1.259138079,2.175138079,1
0,2,1610,164810,7,0,1,29,1,7.11635418,0.305117035,0,5,1.205117035,2.171117035,1
0,2,312,150192,11,0,1,29,1,7.082505628,0.131268483,0,5,1.261268483,2.137268483,1
0,2,477,255997,11,0,1,29,1,7.112867377,0.331630232,0,5,1.291630232,2.167630232,1
0,2,363,55883,12,0,1,29,1,7.039529542,0.188292397,0,5,1.318292397,2.094292397,1
0,2,1285,109245,1,0,1,29,1,7.094936604,0.203699459,0,5,1.573699459,2.149699459,1
0,2,482,57402,1,0,1,29,1,7.122911389,0.121674244,0,5,1.201674244,2.177674244,1
0,2,78,59438,2,0,1,29,1,7.109489491,0.158252346,0,5,1.378252346,2.164252346,1
0,2,83,59123,2,0,1,29,1,7.128196375,0.12695923,0,5,1.41695923,2.18295923,1
0,2,181991,191431,3,0,1,29,1,7.032096881,0.070859736,0,5,1.280859736,2.086859736,1
0,2,118,80198,3,0,1,29,1,7.034599315,0.08336217,0,5,1.30336217,2.08936217,1
0,2,196,57356,4,0,1,29,1,7.087890656,0.096653511,0,5,1.296653511,2.142653511,1
0,2,129,81049,4,0,1,29,1,7.09516725,0.133930105,0,5,1.243930105,2.149930105,1
0,2,241,50481,5,0,1,29,1,7.096939175,0.175702029,0,5,1.175702029,2.151702029,1
0,2,81,38561,5,0,1,29,1,7.092515532,0.101278387,0,5,1.191278387,2.147278387,1
0,2,202,39642,5,0,1,29,1,7.100537954,0.099300809,0,5,1.029300809,2.155300809,1
0,2,170,61570,6,0,1,29,1,7.127677311,0.146440166,0,5,1.316440166,2.182440166,1
0,2,881,208401,6,0,1,29,1,7.072309399,0.111072254,0,5,0.961072254,2.127072254,1
0,2,401,64761,7,0,1,29,1,7.055160372,0.053923227,0,5,1.033923227,2.109923227,1
0,2,648,69208,7,0,1,29,1,7.123533394,0.152296248,0,5,1.122296248,2.178296248,1
0,2,640,28800,8,0,1,29,1,7.073020281,0.071783136,0,5,1.041783136,2.127783136,1
0,2,487,43767,8,0,1,29,1,7.076875386,0.085638241,0,5,1.175638241,2.131638241,1
0,2,1279,57279,9,0,1,29,1,7.090191499,0.118954354,0,5,0.928954354,2.144954354,1
0,2,918,10158,9,0,1,29,1,7.065730416,0.094493271,0,5,0.984493271,2.120493271,1
0,2,672,21392,10,0,1,29,1,7.065393268,0.084156123,0,5,1.214156123,2.120156123,1
0,2,516,81916,10,0,1,29,1,7.119927651,0.118690506,0,5,1.248690506,2.174690506,1
0,2,885,32805,10,0,1,29,1,7.102410243,0.181173098,0,5,1.191173098,2.157173098,1
0,2,558,51718,11,0,1,29,1,7.095335735,0.10409859,0,5,1.36409859,2.15009859,1
0,2,208,32808,11,0,1,29,1,7.116626422,0.125389277,0,5,1.385389277,2.171389277,1
0,2,204,53764,12,0,1,29,1,7.04051183,0.039274685,0,5,1.269274685,2.095274685,1
0,2,207,84807,12,0,1,29,1,7.077761241,0.076524096,0,5,1.316524096,2.132524096,1
0,2,250,39330,1,0,1,29,1,7.128342628,0.217105483,0,5,1.447105483,2.183105483,1
0,2,323,46523,1,0,1,29,1,7.112601653,0.141364508,0,5,1.291364508,2.167364508,1
0,2,158,35518,2,0,1,29,1,7.070987271,0.079750126,0,5,0.869750126,2.125750126,1
0,2,240,216800,2,0,1,29,1,7.073223838,0.091986693,0,5,1.211986693,2.127986693,1
0,2,238,29198,3,0,1,29,1,7.123723745,0.1224866,0,5,1.4124866,2.1784866,1
0,2,236,69196,3,0,1,29,1,7.128498458,0.137261313,0,5,1.227261313,2.183261313,1
0,2,204,68604,4,0,1,29,1,7.06120294,0.069965795,0,5,1.149965795,2.115965795,1
0,2,1,721,4,0,1,29,1,7.037708576,0.066471431,0,5,1.216471431,2.092471431,1
0,2,363,74443,5,0,1,29,1,7.112519004,0.111281859,0,5,1.281281859,2.167281859,1
0,2,194,15874,5,0,1,29,1,7.105473809,0.104236664,0,5,1.224236664,2.160236664,1
0,2,-3,14197,5,0,1,29,1,7.123059069,0.141821924,0,5,1.171821924,2.177821924,1
0,2,474,273994,6,0,1,29,1,7.046749712,0.045512567,0,5,1.025512567,2.101512567,1
0,2,354,26834,6,0,1,29,1,7.128600823,0.137363678,0,5,0.867363678,2.183363678,1
0,10,719,108319,4,0,1,46,0,2.887298918,0.125261381,0,3,1.305261381,0.223261381,1
1,10,5606,232606,9,0,1,46,0,2.837590462,0.065552925,0,3,0.955552925,0.173552925,1
0,10,3529,153249,9,0,1,46,0,2.835321587,0.10328405,0,3,0.89328405,0.17128405,1
0,10,1117,195757,3,0,1,46,1,2.814822731,0.042785194,1,3,1.202785194,0.150785194,1
0,10,3125,42285,7,0,1,46,1,2.861761039,0.179723502,1,3,1.159723502,0.197723502,1
0,10,7488,87008,11,0,1,46,1,2.839150231,0.277112694,1,3,1.037112694,0.175112694,1
0,10,2396,337196,12,0,1,46,1,2.858834244,0.086796707,1,3,1.236796707,0.194796707,1
0,10,1524,368004,1,0,1,46,1,2.853798397,0.13176086,0,3,1.19176086,0.18976086,1
0,10,728,130568,1,0,1,46,1,2.819971775,0.057934238,0,3,1.207934238,0.155934238,1
0,10,482,272002,2,0,1,46,1,2.896574584,0.124537047,0,3,1.284537047,0.232537047,1
0,10,402,324002,2,0,1,46,1,2.903109696,0.131072159,0,3,1.201072159,0.239072159,1
0,10,184450,189450,3,0,1,46,1,2.897558357,0.13552082,0,3,1.32552082,0.23352082,1
0,10,590,153110,4,0,1,46,1,2.868203833,0.106166296,0,3,1.306166296,0.204166296,1
0,10,273,146673,4,0,1,46,1,2.872353202,0.100315665,0,3,1.310315665,0.208315665,1
0,10,969,8769,5,0,1,46,1,2.830957414,0.058919877,0,3,1.218919877,0.166919877,1
0,10,649,84009,5,0,1,46,1,2.815604244,0.093566707,0,3,1.223566707,0.151566707,1
0,10,270,30030,5,0,1,46,1,2.815548216,0.043510679,0,3,1.223510679,0.151510679,1
1,10,642,39202,5,0,1,46,1,2.85916868,0.077131143,0,3,1.267131143,0.195131143,1
0,10,440,36000,5,0,1,46,1,2.825720546,0.043683009,0,3,1.263683009,0.161683009,1
0,10,197,52317,5,0,1,46,1,2.833614937,0.0915774,0,3,0.9815774,0.1695774,1
0,10,449,22689,6,0,1,46,1,2.85055373,0.098516193,0,3,1.178516193,0.186516193,1
1,10,953,48793,6,0,1,46,1,2.823009076,0.120971539,0,3,1.140971539,0.158971539,1
0,10,1401,11601,7,0,1,46,1,2.837496958,0.125459421,0,3,1.165459421,0.173459421,1
1,10,1318,12158,7,0,1,46,1,2.848283121,0.086245584,0,3,1.126245584,0.184245584,1
0,10,728,14488,7,0,1,46,1,2.89495079,0.112913253,0,3,1.202913253,0.230913253,1
1,10,1151,21671,7,0,1,46,1,2.821565338,0.129527801,0,3,1.059527801,0.157527801,1
1,10,993,39353,8,0,1,46,1,2.894065509,0.192027973,0,3,1.032027973,0.230027973,1
0,10,2073,36273,8,0,1,46,1,2.818066575,0.216029038,0,3,0.976029038,0.154029038,1
1,10,1353,9273,9,0,1,46,1,2.874552744,0.152515207,0,3,1.192515207,0.210515207,1
0,10,673,20633,9,0,1,46,1,2.854658193,0.082620656,0,3,0.962620656,0.190620656,1
0,10,520,114880,10,0,1,46,1,2.863251504,0.141213967,0,3,1.251213967,0.199213967,1
0,10,1152,26632,11,0,1,46,1,2.895054794,0.173017257,0,3,1.343017257,0.231017257,1
0,10,876,11996,11,0,1,46,1,2.878341114,0.096303577,0,3,1.126303577,0.214303577,1
0,10,875,126355,11,0,1,46,1,2.873219737,0.1211822,0,3,1.1811822,0.2091822,1
0,10,328,120968,12,0,1,46,1,2.820784388,0.058746851,0,3,1.218746851,0.156746851,1
0,10,360,84280,12,0,1,46,1,2.854962418,0.082924881,0,3,1.292924881,0.190924881,1
0,10,329,20409,1,0,1,46,3,2.853790578,0.071753041,2,3,1.271753041,0.189753041,1
0,10,718,167358,1,0,1,46,3,2.894125172,0.132087635,2,3,1.342087635,0.230087635,1
0,10,530,199570,2,0,1,46,3,2.885854939,0.113817402,2,3,1.143817402,0.221817402,1
0,10,355,143795,2,0,1,46,3,2.874359085,0.132321548,2,3,1.322321548,0.210321548,1
0,10,325,75685,3,0,1,46,3,2.896353429,0.134315892,2,3,1.124315892,0.232315892,1
0,10,204,124844,3,0,1,46,3,2.899219666,0.127182129,2,3,1.297182129,0.235182129,1
0,10,328,62688,4,0,1,46,3,2.91160465,0.199567113,2,3,1.289567113,0.247567113,1
0,10,598,20798,5,0,1,46,3,2.867936406,0.085898869,2,3,1.265898869,0.203898869,1
0,10,558,16878,5,0,1,46,3,2.814682931,0.062645394,2,3,1.252645394,0.150645394,1
0,10,395,14195,5,0,1,46,3,2.893637396,0.141599859,2,3,1.361599859,0.229599859,1
0,10,804,18524,6,0,1,46,3,2.823858499,0.051820962,2,3,1.221820962,0.159820962,1
0,10,516,41276,6,0,1,46,3,2.836225175,0.104187638,2,3,1.124187638,0.172187638,1
0,10,323,40763,6,0,1,46,3,2.813622173,0.061584636,2,3,1.121584636,0.149584636,1
0,1,890,184610,6,0,1,34,0,1.391757652,0.107695823,0,2,1.357695823,34.27769582,0
0,1,837,49017,6,0,1,34,0,1.341488148,0.09742632,0,2,1.31742632,34.22742632,0
0,1,844,15744,6,0,1,34,0,1.411781252,0.197719423,0,2,1.477719423,34.29771942,0
0,1,921,33741,6,0,1,34,0,1.388383951,0.144322123,0,2,1.404322123,34.27432212,0
0,1,3193,226313,4,0,1,34,0,1.374043246,0.089981418,0,2,1.319981418,34.25998142,1
0,1,899,243779,3,0,1,34,0,1.374346056,0.100284227,0,2,1.270284227,34.26028423,1
0,1,1850,43970,7,0,1,34,0,1.362700454,0.118638625,0,2,1.068638625,34.24863863,1
0,1,1714,106634,11,0,1,34,0,1.329962898,0.17590107,0,2,1.16590107,34.21590107,1
0,1,2234,611994,11,0,1,34,0,1.343884543,0.069822714,0,2,1.289822714,34.22982271,1
0,1,1196,472396,12,0,1,34,0,1.414025176,0.129963348,0,2,1.309963348,34.29996335,1
0,1,1321,492001,1,0,1,34,0,1.328719722,0.064657894,0,2,1.274657894,34.21465789,1
0,1,913,459993,1,0,1,34,0,1.379588592,0.125526763,0,2,1.405526763,34.26552676,1
0,1,1276,319996,2,0,1,34,0,1.407848555,0.133786727,0,2,1.353786727,34.29378673,1
0,1,5,108005,2,0,1,34,0,1.413097799,0.13903597,0,2,1.44903597,34.29903597,1
0,1,1285,162765,3,0,1,34,0,1.340013985,0.055952156,0,2,1.325952156,34.22595216,1
0,1,1198,131438,3,0,1,34,0,1.41180643,0.147744601,0,2,1.407744601,34.2977446,1
0,1,1190,137270,3,0,1,34,0,1.351095827,0.087033998,0,2,1.367033998,34.237034,1
0,1,3,12003,4,0,1,34,0,1.412322886,0.138261058,0,2,1.348261058,34.29826106,1
0,1,1115,135995,4,0,1,34,0,1.339783927,0.055722099,0,2,1.275722099,34.2257221,1
0,1,1639,81999,5,0,1,34,0,1.333351545,0.069289717,0,2,1.259289717,34.21928972,1
0,1,327,63647,5,0,1,34,0,1.3512736,0.087211772,0,2,1.317211772,34.23721177,1
0,1,2316,37996,6,0,1,34,0,1.338869651,0.064807823,0,2,1.314807823,34.22480782,1
0,1,1394,35994,6,0,1,34,0,1.317990272,0.123928444,0,2,1.123928444,34.20392844,1
0,1,3678,19238,7,0,1,34,0,1.394032482,0.119970654,0,2,1.339970654,34.27997065,1
0,1,2475,9555,7,0,1,34,0,1.386275817,0.122213989,0,2,1.222213989,34.27221399,1
0,1,3327,8007,8,0,1,34,0,1.346174825,0.062112996,0,2,1.112112996,34.232113,1
0,1,3477,26837,8,0,1,34,0,1.34115485,0.097093022,0,2,1.187093022,34.22709302,1
0,1,1366,16606,9,0,1,34,0,1.408015855,0.193954027,0,2,1.313954027,34.29395403,1
0,1,1833,20273,9,0,1,34,0,1.328041028,0.0739792,0,2,1.2739792,34.2139792,1
0,1,1757,30117,10,0,1,34,0,1.329345842,0.125284013,0,2,1.295284013,34.21528401,1
0,1,1599,23999,10,0,1,34,0,1.319835189,0.105773361,0,2,1.195773361,34.20577336,1
0,1,687,7,11,0,1,34,0,1.379021486,0.174959657,0,2,1.044959657,34.26495966,1
0,1,2680,16000,11,0,1,34,0,1.406738414,0.162676586,0,2,1.422676586,34.29267659,1
0,1,1085,16005,11,0,1,34,0,1.390687611,0.186625782,0,2,1.376625782,34.27662578,1
0,1,1110,122710,12,0,1,34,0,1.341200528,0.0571387,0,2,1.3071387,34.2271387,1
0,1,710,113510,12,0,1,34,0,1.314089806,0.030027977,0,2,1.450027977,34.20002798,1
0,1,809,30409,1,0,1,34,0,1.351244735,0.097182907,0,2,1.437182907,34.23718291,1
0,1,438,263998,1,0,1,34,0,1.352185256,0.138123428,0,2,1.328123428,34.23812343,1
0,1,1111,75871,2,0,1,34,0,1.354458978,0.070397149,0,2,1.390397149,34.24039715,1
0,1,1159,178639,2,0,1,34,0,1.319443369,0.065381541,0,2,1.265381541,34.20538154,1
0,1,597,100397,2,0,1,34,0,1.377761325,0.103699496,0,2,1.243699496,34.2636995,1
0,1,884,101884,3,0,1,34,0,1.33768432,0.083622492,0,2,1.463622492,34.22362249,1
0,1,1673,103953,4,0,1,34,0,1.349140782,0.095078954,0,2,1.275078954,34.23507895,1
0,1,1439,145599,4,0,1,34,0,1.353602078,0.06954025,0,2,1.40954025,34.23954025,1
0,1,1968,25608,4,0,1,34,0,1.383755367,0.099693539,0,2,1.469693539,34.26969354,1
0,1,993,20873,5,0,1,34,0,1.334236693,0.060174864,0,2,1.250174864,34.22017486,1
0,1,953,13073,5,0,1,34,0,1.331032876,0.056971048,0,2,1.436971048,34.21697105,1
1,1,4314,12714,5,0,1,34,0,1.349272627,0.105210799,0,2,1.455210799,34.2352108,1
0,1,2280,21640,5,0,1,34,0,1.39163508,0.147573252,0,2,1.317573252,34.27757325,1
0,1,1316,212796,6,0,1,34,0,1.372889735,0.108827907,0,2,1.188827907,34.25882791,1
0,1,6609,205609,6,0,1,34,0,1.332111532,0.068049703,0,2,1.248049703,34.2180497,1
0,1,430,105890,4,1,1,35,0,7.896139237,0.319616025,0,5,1.219616025,0.874616025,1
0,1,1206,209206,7,0,1,35,0,7.879742637,0.223219425,0,5,1.133219425,0.858219425,1
0,1,1006,182246,11,0,1,35,0,7.831724054,0.155200842,0,5,1.125200842,0.810200842,1
0,1,368,27728,11,0,1,35,0,7.83938664,0.202863428,0,5,1.202863428,0.817863428,1
0,1,350,47150,12,0,1,35,0,7.841592402,0.27506919,0,5,1.37506919,0.82006919,1
0,1,117,29637,1,0,1,35,0,7.816826019,0.070302806,0,5,1.250302806,0.795302806,1
0,1,284,50124,1,0,1,35,0,7.823799817,0.117276605,0,5,1.327276605,0.802276605,1
0,1,32,25272,2,0,1,35,0,7.863320191,0.096796979,0,5,1.236796979,0.841796979,1
0,1,290,83610,2,0,1,35,0,7.852671336,0.086148123,0,5,1.256148123,0.831148123,1
0,1,42,33002,3,0,1,35,0,7.798183198,0.061659986,0,5,1.351659986,0.776659986,1
0,1,165,29325,3,0,1,35,0,7.846819054,0.100295842,0,5,1.260295842,0.825295842,1
0,1,410,63970,3,0,1,35,0,7.861045895,0.164522683,0,5,1.344522683,0.839522683,1
0,1,311,72271,4,0,1,35,0,7.886258819,0.139735606,0,5,1.269735606,0.864735606,1
0,1,154,37114,4,0,1,35,0,7.879248531,0.222725319,0,5,1.152725319,0.857725319,1
0,1,-3,28437,5,0,1,35,0,7.836845145,0.120321933,0,5,1.120321933,0.815321933,1
0,1,164,27964,5,0,1,35,0,7.830009779,0.073486567,0,5,1.153486567,0.808486567,1
0,1,432,27952,6,0,1,35,0,7.849792111,0.133268899,0,5,1.323268899,0.828268899,1
0,1,923,27683,6,0,1,35,0,7.860525366,0.094002154,0,5,1.254002154,0.839002154,1
0,1,208,72278,4,1,1,29,0,10.4179503,0.092561094,0,7,0.982561094,0.326561094,0
0,1,159,141759,5,1,1,29,0,10.40485705,0.149467843,0,7,1.049467843,0.313467843,0
0,1,557,161267,5,1,1,29,0,10.41649143,0.10110222,0,7,0.98110222,0.32510222,0
0,1,141,89771,5,1,1,29,0,10.46135627,0.125967061,0,7,1.015967061,0.369967061,0
0,1,298,77748,5,1,1,29,0,10.45737408,0.141984873,0,7,1.071984873,0.365984873,0
0,1,385,190725,6,1,1,29,0,10.36681158,0.04142237,0,7,0.91142237,0.27542237,0
0,1,1379,129229,7,1,1,29,0,10.39915025,0.083761038,0,7,0.873761038,0.307761038,0
0,1,2364,137464,8,1,1,29,0,10.4476583,0.112269086,0,7,0.752269086,0.356269086,0
0,1,2275,72695,8,1,1,29,0,10.45983167,0.144442457,0,7,0.744442457,0.368442457,0
0,1,980,27180,9,1,1,29,0,10.37552642,0.070137207,0,7,0.770137207,0.284137207,0
0,1,1009,40829,10,1,1,29,0,10.37942131,0.074032102,0,7,0.874032102,0.288032102,0
0,1,421,57121,11,1,1,29,0,10.3660155,0.030626287,0,7,1.080626287,0.274626287,0
0,1,150,98050,12,1,1,29,0,10.45376731,0.158378096,0,7,1.188378096,0.362378096,0
0,1,568,32868,12,1,1,29,0,10.42832156,0.282932346,0,7,1.152932346,0.336932346,0
0,1,39,24759,4,1,1,29,0,10.38649752,0.191108313,0,7,1.171108313,0.295108313,1
0,1,230,153550,3,0,1,29,0,10.38343908,0.088049874,0,7,1.198049874,0.292049874,1
0,1,161,83521,7,0,1,29,0,10.45709904,0.181709825,0,7,1.141709825,0.365709825,1
0,1,632,191552,11,0,1,29,0,10.37996487,0.114575656,0,7,1.084575656,0.288575656,1
0,1,280,38480,12,0,1,29,0,10.46069605,0.325306839,0,7,1.405306839,0.369306839,1
0,1,289,91369,1,0,1,29,0,10.40645588,0.081066665,0,7,1.161066665,0.315066665,1
0,1,406,41326,2,0,1,29,0,10.37798289,0.062593682,0,7,1.362593682,0.286593682,1
0,1,152,49512,2,0,1,29,0,10.38686017,0.151470963,0,7,1.241470963,0.295470963,1
0,1,90,47890,3,0,1,29,0,10.39926886,0.063879645,0,7,1.193879645,0.307879645,1
0,1,233,52793,3,0,1,29,0,10.37665977,0.071270562,0,7,1.181270562,0.285270562,1
0,1,43,48883,4,0,1,29,0,10.38787803,0.12248882,0,7,1.28248882,0.29648882,1
0,1,246,73846,4,0,1,29,0,10.43554521,0.130155995,0,7,1.240155995,0.344155995,1
0,1,107,13207,4,0,1,29,0,10.45163587,0.14624666,0,7,1.22624666,0.36024666,1
0,1,79,51079,5,0,1,29,0,10.37896535,0.053576139,0,7,1.063576139,0.287576139,1
0,1,47,63927,5,0,1,29,0,10.3717341,0.056344888,0,7,0.976344888,0.280344888,1
0,1,327,77247,6,0,1,29,0,10.41951161,0.104122403,0,7,0.964122403,0.328122403,1
0,1,679,247599,6,0,1,29,0,10.40188807,0.106498856,0,7,0.906498856,0.310498856,1
0,1,606,76366,7,0,1,29,0,10.46163282,0.14624361,0,7,1.02624361,0.37024361,1
0,1,443,51763,7,0,1,29,0,10.43284307,0.11745386,0,7,0.99745386,0.34145386,1
0,1,523,34043,8,0,1,29,0,10.40857247,0.103183262,0,7,0.953183262,0.317183262,1
0,1,636,41236,8,0,1,29,0,10.45176182,0.146372612,0,7,1.086372612,0.360372612,1
0,1,208,14688,8,0,1,29,0,10.37425356,0.078864346,0,7,0.998864346,0.282864346,1
0,1,352,14272,9,0,1,29,0,10.36977836,0.054389151,0,7,1.054389151,0.278389151,1
0,1,481,4561,10,0,1,29,0,10.36895825,0.073569041,0,7,1.023569041,0.277569041,1
0,1,246,75046,10,0,1,29,0,10.3791033,0.053714092,0,7,1.083714092,0.287714092,1
0,1,725,28805,10,0,1,29,0,10.3862874,0.110898191,0,7,1.060898191,0.294898191,1
0,1,607,65727,11,0,1,29,0,10.42565881,0.090269598,0,7,1.090269598,0.334269598,1
0,1,128,37768,11,0,1,29,0,10.36800972,0.032620514,0,7,1.132620514,0.276620514,1
0,1,231,49471,12,0,1,29,0,10.45194074,0.116551531,0,7,1.206551531,0.360551531,1
0,1,163,80243,12,0,1,29,0,10.42285478,0.087465568,0,7,1.147465568,0.331465568,1
0,1,73,46153,1,0,1,29,0,10.42597619,0.090586979,0,7,1.330586979,0.334586979,1
0,1,78,48638,1,0,1,29,0,10.37292869,0.05753948,0,7,1.23753948,0.28153948,1
0,1,34,33154,2,0,1,29,0,10.45950979,0.134120582,0,7,1.264120582,0.368120582,1
0,1,120,114360,2,0,1,29,0,10.37052444,0.045135229,0,7,1.095135229,0.279135229,1
0,1,112,15672,2,0,1,29,0,10.42742559,0.112036381,0,7,1.102036381,0.336036381,1
0,1,161,34401,3,0,1,29,0,10.4023629,0.066973684,0,7,1.186973684,0.310973684,1
0,1,154,55994,4,0,1,29,0,10.42050579,0.085116575,0,7,1.235116575,0.329116575,1
0,1,84,84804,4,0,1,29,0,10.40993957,0.144550356,0,7,1.234550356,0.318550356,1
0,1,194,10354,4,0,1,29,0,10.45705209,0.211662878,0,7,1.041662878,0.365662878,1
0,1,7,36447,5,0,1,29,0,10.43033022,0.094941005,0,7,1.144941005,0.338941005,1
0,1,720,44280,5,0,1,29,0,10.37300912,0.057619906,0,7,1.057619906,0.281619906,1
0,1,642,81762,6,0,1,29,0,10.44393578,0.108546569,0,7,1.138546569,0.352546569,1
0,1,245,20645,6,0,1,29,0,10.45556083,0.120171619,0,7,0.880171619,0.364171619,1
0,1,178,11598,4,1,1,32,1,9.258312572,0.053498472,0,6,1.103498472,0.062498472,1
0,1,206,122106,3,0,1,32,1,9.25534596,0.040531861,0,6,1.270531861,0.059531861,1
0,1,631,85671,7,0,1,32,1,9.262567328,0.177753228,0,6,1.017753228,0.066753228,1
0,1,674,448394,11,0,1,32,1,9.24746039,0.202646291,0,6,1.012646291,0.051646291,1
1,1,1075,42395,9,0,1,32,1,9.290295952,0.155481853,0,6,0.975481853,0.094481853,1
0,1,790,45630,9,0,1,32,1,9.326962058,0.112147959,0,6,0.972147959,0.131147959,1
0,1,256,124776,4,0,1,34,0,2.274261763,0.09562707,0,3,1.22562707,0.22762707,1
1,1,3026,63666,5,0,1,34,0,2.240092779,0.071458087,0,3,1.201458087,0.193458087,1
0,1,252,168732,3,0,1,34,0,2.291516342,0.09288165,0,3,1.26288165,0.24488165,1
0,1,127,173807,11,0,1,34,0,2.23496927,0.196334577,0,3,1.076334577,0.188334577,1
0,1,446,83046,11,0,1,34,0,2.270560347,0.091925654,0,3,1.271925654,0.223925654,1
0,1,874,525994,12,0,1,34,0,2.30564412,0.117009427,0,3,1.277009427,0.259009427,1
0,1,282,95402,1,0,1,34,0,2.280596793,0.111962101,0,3,1.201962101,0.233962101,1
0,1,602,136642,1,0,1,34,0,2.280945655,0.092310962,0,3,1.242310962,0.234310962,1
0,1,70,451990,2,0,1,34,0,2.258342796,0.059708103,0,3,1.179708103,0.211708103,1
0,1,926,340006,2,0,1,34,0,2.274644269,0.096009576,0,3,1.196009576,0.228009576,1
0,1,157,137997,3,0,1,34,0,2.230752344,0.042117651,0,3,1.242117651,0.184117651,1
0,1,47,198767,3,0,1,34,0,2.313256281,0.144621589,0,3,1.344621589,0.266621589,1
0,1,24000,8000,4,0,1,34,0,2.254875668,0.056240976,0,3,1.186240976,0.208240976,1
0,1,199,3999,5,0,1,34,0,2.238255631,0.049620938,0,3,1.179620938,0.191620938,1
0,1,2157,85237,5,0,1,34,0,2.246046847,0.137412154,0,3,1.267412154,0.199412154,1
0,1,683,58243,5,0,1,34,0,2.282443594,0.163808902,0,3,1.293808902,0.235808902,1
0,1,594,46234,6,0,1,34,0,2.280438492,0.141803799,0,3,1.301803799,0.233803799,1
0,1,849,34889,6,0,1,34,0,2.31621041,0.207575717,0,3,1.267575717,0.269575717,1
0,1,410,7210,7,0,1,34,0,2.230420334,0.191785641,0,3,1.261785641,0.183785641,1
0,1,361,11801,7,0,1,34,0,2.299926893,0.211292201,0,3,1.321292201,0.253292201,1
0,1,759,54359,8,0,1,34,0,2.301894484,0.103259791,0,3,1.193259791,0.255259791,1
0,1,557,22957,8,0,1,34,0,2.253884024,0.265249331,0,3,1.015249331,0.207249331,1
0,1,591,23751,8,0,1,34,0,2.328172852,0.139538159,0,3,1.299538159,0.281538159,1
0,1,730,50450,9,0,1,34,0,2.318144288,0.169509596,0,3,1.339509596,0.271509596,1
0,1,723,39603,9,0,1,34,0,2.316062261,0.167427568,0,3,1.367427568,0.269427568,1
0,1,481,48001,10,0,1,34,0,2.246528368,0.097893675,0,3,1.367893675,0.199893675,1
0,1,443,63483,11,0,1,34,0,2.296771813,0.09813712,0,3,1.05813712,0.25013712,1
0,1,234,47474,11,0,1,34,0,2.328231531,0.169596839,0,3,1.309596839,0.281596839,1
0,1,518,215918,11,0,1,34,0,2.28652783,0.157893137,0,3,1.337893137,0.239893137,1
0,1,196,74316,12,0,1,34,0,2.240389344,0.111754652,0,3,1.311754652,0.193754652,1
0,1,206,80046,12,0,1,34,0,2.325171285,0.196536593,0,3,1.446536593,0.278536593,1
0,1,436,81716,1,0,1,34,0,2.320863682,0.122228989,0,3,1.442228989,0.274228989,1
0,1,510,93030,1,0,1,34,0,2.281443698,0.132809006,0,3,1.342809006,0.234809006,1
0,1,530,132410,2,0,1,34,0,2.308836531,0.110201838,0,3,1.330201838,0.262201838,1
0,1,247,124807,2,0,1,34,0,2.30668099,0.118046298,0,3,1.398046298,0.260046298,1
0,1,195,140555,3,0,1,34,0,2.304022959,0.135388266,0,3,1.215388266,0.257388266,1
0,1,474,82714,3,0,1,34,0,2.231601957,0.102967265,0,3,1.412967265,0.184967265,1
0,1,195,95635,3,0,1,34,0,2.234486625,0.045851932,0,3,1.325851932,0.187851932,1
0,1,363,231603,5,0,1,34,0,2.259807137,0.091172445,0,3,1.241172445,0.213172445,1
0,1,599,15759,5,0,1,34,0,2.242400956,0.093766263,0,3,1.333766263,0.195766263,1
0,1,278,9598,5,0,1,34,0,2.23615352,0.087518827,0,3,1.377518827,0.189518827,1
0,1,1235,19315,6,0,1,34,0,2.245783779,0.047149086,0,3,1.327149086,0.199149086,1
0,1,162,31202,6,0,1,34,0,2.297562283,0.15892759,0,3,1.30892759,0.25092759,1
0,1,554,22634,6,0,1,34,0,2.299728067,0.111093374,0,3,1.341093374,0.253093374,1
0,1,109990,141710,4,1,1,27,0,8.617707012,0.114137826,0,6,1.174137826,0.584137826,1
0,1,847,141227,3,0,1,27,0,8.590371951,0.086802765,0,6,1.266802765,0.556802765,1
0,1,604,167884,7,0,1,27,0,8.591399444,0.267830258,0,6,1.107830258,0.557830258,1
0,1,920,168600,11,0,1,27,0,8.613274005,0.129704819,0,6,1.179704819,0.579704819,1
